date,race_type,county,office,district,party,special,url,path
2012-11-06,general,Jefferson,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CJefferson.pdf,20121106__ms__general__jefferson__precinct.csv
2012-11-06,general,Jefferson Davis,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CJefferson Davis.pdf,20121106__ms__general__jefferson_davis__precinct.csv
2012-11-06,general,Jones,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CJones.pdf,20121106__ms__general__jones__precinct.csv
2012-11-06,general,Kemper,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CKemper.pdf,20121106__ms__general__kemper__precinct.csv
2012-11-06,general,Lafayette,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CLafayette.pdf,20121106__ms__general__lafayette__precinct.csv
2012-11-06,general,Lamar,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CLamar.pdf,20121106__ms__general__lamar__precinct.csv
2012-11-06,general,Lauderdale,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CLauderdale.pdf,20121106__ms__general__lauderdale__precinct.csv
2012-11-06,general,Lawrence,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CLawrence.pdf,20121106__ms__general__lawrence__precinct.csv
2012-11-06,general,Leake,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CLeake.pdf,20121106__ms__general__leake__precinct.csv
2012-11-06,general,Lee,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CLee.pdf,20121106__ms__general__lee__precinct.csv
2012-11-06,general,Leflore,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CLeflore.pdf,20121106__ms__general__leflore__precinct.csv
2012-11-06,general,Lincoln,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CLincoln.pdf,20121106__ms__general__lincoln__precinct.csv
2012-11-06,general,Lowndes,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CLowndes.pdf,20121106__ms__general__lowndes__precinct.csv
2012-11-06,general,Madison,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CMadison.pdf,20121106__ms__general__madison__precinct.csv
2012-11-06,general,Marion,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CMarion.pdf,20121106__ms__general__marion__precinct.csv
2012-11-06,general,Marshall,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CMarshall.pdf,20121106__ms__general__marshall__precinct.csv
2012-11-06,general,Monroe,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CMonroe.pdf,20121106__ms__general__monroe__precinct.csv
2012-11-06,general,Montgomery,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CMontgomery.pdf,20121106__ms__general__montgomery__precinct.csv
2012-11-06,general,Neshoba,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CNeshoba.pdf,20121106__ms__general__neshoba__precinct.csv
2012-11-06,general,Newton,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CNewton.pdf,20121106__ms__general__newton__precinct.csv
2012-11-06,general,Noxubee,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CNoxubee.pdf,20121106__ms__general__noxubee__precinct.csv
2012-11-06,general,Oktibbeha,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5COktibbeha.pdf,20121106__ms__general__oktibbeha__precinct.csv
2012-11-06,general,Panola,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CPanola.pdf,20121106__ms__general__panola__precinct.csv
2012-11-06,general,Pearl River,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CPearl River.pdf,20121106__ms__general__pearl_river__precinct.csv
2012-11-06,general,Perry,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CPerry.pdf,20121106__ms__general__perry__precinct.csv
2012-11-06,general,Pike,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CPike.pdf,20121106__ms__general__pike__precinct.csv
2012-11-06,general,Pontotoc,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CPontotoc.pdf,20121106__ms__general__pontotoc__precinct.csv
2012-11-06,general,Prentiss,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CPrentiss.pdf,20121106__ms__general__prentiss__precinct.csv
2012-11-06,general,Quitman,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CQuitman.pdf,20121106__ms__general__quitman__precinct.csv
2012-11-06,general,Rankin,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CRankin.pdf,20121106__ms__general__rankin__precinct.csv
2012-11-06,general,Scott,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CScott.pdf,20121106__ms__general__scott__precinct.csv
2012-11-06,general,Sharkey,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CSharkey.pdf,20121106__ms__general__sharkey__precinct.csv
2012-11-06,general,Simpson,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CSimpson.pdf,20121106__ms__general__simpson__precinct.csv
2012-11-06,general,Smith,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CSmith.pdf,20121106__ms__general__smith__precinct.csv
2012-11-06,general,Stone,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CStone.pdf,20121106__ms__general__stone__precinct.csv
2012-11-06,general,Sunflower,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CSunflower.pdf,20121106__ms__general__sunflower__precinct.csv
2012-11-06,general,Tallahatchie,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CTallahatchie.pdf,20121106__ms__general__tallahatchie__precinct.csv
2012-11-06,general,Tate,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CTate.pdf,20121106__ms__general__tate__precinct.csv
2012-11-06,general,Tippah,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CTippah.pdf,20121106__ms__general__tippah__precinct.csv
2012-11-06,general,Tishomingo,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CTishomingo.pdf,20121106__ms__general__tishomingo__precinct.csv
2012-11-06,general,Tunica,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CTunica.pdf,20121106__ms__general__tunica__precinct.csv
2012-11-06,general,Union,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CUnion.pdf,20121106__ms__general__union__precinct.csv
2012-11-06,general,Walthall,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CWalthall.pdf,20121106__ms__general__walthall__precinct.csv
2012-11-06,general,Warren,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CWarren.pdf,20121106__ms__general__warren__precinct.csv
2012-11-06,general,Washington,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CWashington.pdf,20121106__ms__general__washington__precinct.csv
2012-11-06,general,Wayne,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CWayne.pdf,20121106__ms__general__wayne__precinct.csv
2012-11-06,general,Webster,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CWebster.pdf,20121106__ms__general__webster__precinct.csv
2012-11-06,general,Wilkinson,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CWilkinson.pdf,20121106__ms__general__wilkinson__precinct.csv
2012-11-06,general,Winston,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CWinston.pdf,20121106__ms__general__winston__precinct.csv
2012-11-06,general,Yalobusha,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CYalobusha.pdf,20121106__ms__general__yalobusha__precinct.csv
2012-11-06,general,Yazoo,,,,,http://www.sos.ms.gov/elections%5Celectionresults%5C2012General%5Ccounty%20Recaps%5CYazoo.pdf,20121106__ms__general__yazoo__precinct.csv
2014-06-03,primary,Adams,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Adams.pdf,20140603__ms__republican__primary__adams__precinct.csv
2014-06-03,primary,Alcorn,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Alcorn.pdf,20140603__ms__republican__primary__alcorn__precinct.csv
2014-06-03,primary,Amite,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Amite.pdf,20140603__ms__republican__primary__amite__precinct.csv
2014-06-03,primary,Attala,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Attala.pdf,20140603__ms__republican__primary__attala__precinct.csv
2014-06-03,primary,Benton,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Benton.pdf,20140603__ms__republican__primary__benton__precinct.csv
2014-06-03,primary,Bolivar,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Bolivar.pdf,20140603__ms__republican__primary__bolivar__precinct.csv
2014-06-03,primary,Calhoun,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Calhoun.pdf,20140603__ms__republican__primary__calhoun__precinct.csv
2014-06-03,primary,Carroll,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Carroll.pdf,20140603__ms__republican__primary__carroll__precinct.csv
2014-06-03,primary,Chickasaw,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Chickasaw.pdf,20140603__ms__republican__primary__chickasaw__precinct.csv
2014-06-03,primary,Choctaw,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Choctaw.pdf,20140603__ms__republican__primary__choctaw__precinct.csv
2014-06-03,primary,Claiborne,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Claiborne.pdf,20140603__ms__republican__primary__claiborne__precinct.csv
2014-06-03,primary,Clarke,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Clarke.pdf,20140603__ms__republican__primary__clarke__precinct.csv
2014-06-03,primary,Clay,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Clay.pdf,20140603__ms__republican__primary__clay__precinct.csv
2014-06-03,primary,Coahoma,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Coahoma.pdf,20140603__ms__republican__primary__coahoma__precinct.csv
2014-06-03,primary,Copiah,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Copiah.pdf,20140603__ms__republican__primary__copiah__precinct.csv
2014-06-03,primary,Covington,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Covington.pdf,20140603__ms__republican__primary__covington__precinct.csv
2014-06-03,primary,DeSoto,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/DeSoto.pdf,20140603__ms__republican__primary__desoto__precinct.csv
2014-06-03,primary,Forrest,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Forrest.pdf,20140603__ms__republican__primary__forrest__precinct.csv
2014-06-03,primary,Franklin,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Franklin.pdf,20140603__ms__republican__primary__franklin__precinct.csv
2014-06-03,primary,George,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/George.pdf,20140603__ms__republican__primary__george__precinct.csv
2014-06-03,primary,Greene,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Greene.pdf,20140603__ms__republican__primary__greene__precinct.csv
2014-06-03,primary,Grenada,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Grenada.pdf,20140603__ms__republican__primary__grenada__precinct.csv
2014-06-03,primary,Hancock,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Hancock.pdf,20140603__ms__republican__primary__hancock__precinct.csv
2014-06-03,primary,Harrison,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Harrison.pdf,20140603__ms__republican__primary__harrison__precinct.csv
2014-06-03,primary,Hinds,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Hinds.pdf,20140603__ms__republican__primary__hinds__precinct.csv
2014-06-03,primary,Holmes,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Holmes.pdf,20140603__ms__republican__primary__holmes__precinct.csv
2014-06-03,primary,Humphreys,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Humphreys.pdf,20140603__ms__republican__primary__humphreys__precinct.csv
2014-06-03,primary,Issaquena,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Issaquena.pdf,20140603__ms__republican__primary__issaquena__precinct.csv
2014-06-03,primary,Itawamba,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Itawamba.pdf,20140603__ms__republican__primary__itawamba__precinct.csv
2014-06-03,primary,Jackson,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Jackson.pdf,20140603__ms__republican__primary__jackson__precinct.csv
2014-06-03,primary,Jasper,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Jasper.pdf,20140603__ms__republican__primary__jasper__precinct.csv
2014-06-03,primary,Jefferson,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Jefferson.pdf,20140603__ms__republican__primary__jefferson__precinct.csv
2014-06-03,primary,Jefferson Davis,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Jefferson Davis.pdf,20140603__ms__republican__primary__jefferson davis__precinct.csv
2014-06-03,primary,Jones,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Jones.pdf,20140603__ms__republican__primary__jones__precinct.csv
2014-06-03,primary,Kemper,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Kemper.pdf,20140603__ms__republican__primary__kemper__precinct.csv
2014-06-03,primary,Lafayette,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Lafayette.pdf,20140603__ms__republican__primary__lafayette__precinct.csv
2014-06-03,primary,Lamar,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Lamar.pdf,20140603__ms__republican__primary__lamar__precinct.csv
2014-06-03,primary,Lauderdale,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Lauderdale.pdf,20140603__ms__republican__primary__lauderdale__precinct.csv
2014-06-03,primary,Lawrence,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Lawrence.pdf,20140603__ms__republican__primary__lawrence__precinct.csv
2014-06-03,primary,Leake,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Leake.pdf,20140603__ms__republican__primary__leake__precinct.csv
2014-06-03,primary,Lee,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Lee.pdf,20140603__ms__republican__primary__lee__precinct.csv
2014-06-03,primary,Leflore,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Leflore.pdf,20140603__ms__republican__primary__leflore__precinct.csv
2014-06-03,primary,Lincoln,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Lincoln.pdf,20140603__ms__republican__primary__lincoln__precinct.csv
2014-06-03,primary,Lowndes,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Lowndes.pdf,20140603__ms__republican__primary__lowndes__precinct.csv
2014-06-03,primary,Madison,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Madison.pdf,20140603__ms__republican__primary__madison__precinct.csv
2014-06-03,primary,Marion,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Marion.pdf,20140603__ms__republican__primary__marion__precinct.csv
2014-06-03,primary,Marshall,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Marshall.pdf,20140603__ms__republican__primary__marshall__precinct.csv
2014-06-03,primary,Monroe,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Monroe.pdf,20140603__ms__republican__primary__monroe__precinct.csv
2014-06-03,primary,Montgomery,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Montgomery.pdf,20140603__ms__republican__primary__montgomery__precinct.csv
2014-06-03,primary,Neshoba,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Neshoba.pdf,20140603__ms__republican__primary__neshoba__precinct.csv
2014-06-03,primary,Newton,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Newton.pdf,20140603__ms__republican__primary__newton__precinct.csv
2014-06-03,primary,Noxubee,,,Republican,,http://www.sos.ms.gov/elections/electionResults/2014RepublicanPrimary/Noxubee.pdf,20140603__ms__republican__primary__noxubee__precinct.csv
