date,race_type,county,office,district,party,special,url,path
11/2/10,general,Charlton,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/024.pdf,
11/2/10,general,Chatham,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/025.pdf,
11/2/10,general,Chattahoochee,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/026.pdf,
11/2/10,general,Chattooga,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/027.pdf,
11/2/10,general,Cherokee,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/028.pdf,
11/2/10,general,Clarke,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/029.pdf,
11/2/10,general,Clay,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/030.pdf,
11/2/10,general,Clayton,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/031.pdf,
11/2/10,general,Clinch,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/032.pdf,
11/2/10,general,Cobb,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/033.pdf,
11/2/10,general,Coffee,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/034.pdf,
11/2/10,general,Colquitt,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/035.pdf,
11/2/10,general,Columbia,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/036.pdf,
11/2/10,general,Cook,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/037.pdf,
11/2/10,general,Coweta,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/038.pdf,
11/2/10,general,Crawford,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/039.pdf,
11/2/10,general,Crisp,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/040.pdf,
11/2/10,general,Dade,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/041.pdf,
11/2/10,general,Dawson,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/042.pdf,
11/2/10,general,Decatur,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/043.pdf,
11/2/10,general,Dekalb,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/044.pdf,
11/2/10,general,Dodge,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/045.pdf,
11/2/10,general,Dooly,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/046.pdf,
11/2/10,general,Dougherty,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/047.pdf,
11/2/10,general,Douglas,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/048.pdf,
11/2/10,general,Early,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/049.pdf,
11/2/10,general,Echols,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/050.pdf,
11/2/10,general,Effingham,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/051.pdf,
11/2/10,general,Elbert,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/052.pdf,
11/2/10,general,Emanuel,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/053.pdf,
11/2/10,general,Evans,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/054.pdf,
11/2/10,general,Fannin,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/055.pdf,
11/2/10,general,Fayette,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/056.pdf,
11/2/10,general,Floyd,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/057.pdf,
11/2/10,general,Forsyth,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/058.pdf,
11/2/10,general,Franklin,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/059.pdf,
11/2/10,general,Fulton,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/060.pdf,
11/2/10,general,Gilmer,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/061.pdf,
11/2/10,general,Glascock,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/062.pdf,
11/2/10,general,Glynn,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/063.pdf,
11/2/10,general,Gordon,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/064.pdf,
11/2/10,general,Grady,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/065.pdf,
11/2/10,general,Greene,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/066.pdf,
11/2/10,general,Gwinnett,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/067.pdf,
11/2/10,general,Habersham,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/068.pdf,
11/2/10,general,Hall,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/069.pdf,
11/2/10,general,Hancock,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/070.pdf,
11/2/10,general,Haralson,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/071.pdf,
11/2/10,general,Harris,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/072.pdf,
11/2/10,general,Hart,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/073.pdf,
11/2/10,general,Heard,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/074.pdf,
11/2/10,general,Henry,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/075.pdf,
11/2/10,general,Houston,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/076.pdf,
11/2/10,general,Irwin,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/077.pdf,
11/2/10,general,Jackson,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/078.pdf,
11/2/10,general,Jasper,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/079.pdf,
11/2/10,general,Jeff Davis,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/080.pdf,
11/2/10,general,Jefferson,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/081.pdf,
11/2/10,general,Jenkins,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/082.pdf,
11/2/10,general,Johnson,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/083.pdf,
11/2/10,general,Jones,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/084.pdf,
11/2/10,general,Lamar,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/085.pdf,
11/2/10,general,Lanier,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/086.pdf,
11/2/10,general,Laurens,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/087.pdf,
11/2/10,general,Lee,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/088.pdf,
11/2/10,general,Liberty,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/089.pdf,
11/2/10,general,Lincoln,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/090.pdf,
11/2/10,general,Long,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/091.pdf,
11/2/10,general,Lowndes,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/092.pdf,
11/2/10,general,Lumpkin,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/093.pdf,
11/2/10,general,Macon,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/094.pdf,
11/2/10,general,Madison,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/095.pdf,
11/2/10,general,Marion,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/096.pdf,
11/2/10,general,Mcduffie,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/097.pdf,
11/2/10,general,Mcintosh,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/098.pdf,
11/2/10,general,Meriwether,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/099.pdf,
11/2/10,general,Miller,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/100.pdf,
11/2/10,general,Mitchell,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/101.pdf,
11/2/10,general,Monroe,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/102.pdf,
11/2/10,general,Montgomery,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/103.pdf,
11/2/10,general,Morgan,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/104.pdf,
11/2/10,general,Murray,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/105.pdf,
11/2/10,general,Muscogee,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/106.pdf,
11/2/10,general,Newton,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/107.pdf,
11/2/10,general,Oconee,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/108.pdf,
11/2/10,general,Oglethorpe,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/109.pdf,
11/2/10,general,Paulding,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/110.pdf,
11/2/10,general,Peach,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/111.pdf,
11/2/10,general,Pickens,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/112.pdf,
11/2/10,general,Pierce,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/113.pdf,
11/2/10,general,Pike,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/114.pdf,
11/2/10,general,Polk,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/115.pdf,
11/2/10,general,Pulaski,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/116.pdf,
11/2/10,general,Putnam,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/117.pdf,
11/2/10,general,Quitman,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/118.pdf,
11/2/10,general,Rabun,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/119.pdf,
11/2/10,general,Randolph,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/120.pdf,
11/2/10,general,Richmond,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/121.pdf,
11/2/10,general,Rockdale,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/122.pdf,
11/2/10,general,Schley,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/123.pdf,
11/2/10,general,Screven,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/124.pdf,
11/2/10,general,Seminole,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/125.pdf,
11/2/10,general,Spalding,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/126.pdf,
11/2/10,general,Stephens,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/127.pdf,
11/2/10,general,Stewart,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/128.pdf,
11/2/10,general,Sumter,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/129.pdf,
11/2/10,general,Talbot,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/130.pdf,
11/2/10,general,Taliaferro,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/131.pdf,
11/2/10,general,Tattnall,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/132.pdf,
11/2/10,general,Taylor,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/133.pdf,
11/2/10,general,Telfair,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/134.pdf,
11/2/10,general,Terrell,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/135.pdf,
11/2/10,general,Thomas,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/136.pdf,
11/2/10,general,Tift,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/137.pdf,
11/2/10,general,Toombs,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/138.pdf,
11/2/10,general,Towns,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/139.pdf,
11/2/10,general,Treutlen,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/140.pdf,
11/2/10,general,Troup,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/141.pdf,
11/2/10,general,Turner,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/142.pdf,
11/2/10,general,Twiggs,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/143.pdf,
11/2/10,general,Union,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/144.pdf,
11/2/10,general,Upson,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/145.pdf,
11/2/10,general,Walker,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/146.pdf,
11/2/10,general,Walton,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/147.pdf,
11/2/10,general,Ware,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/148.pdf,
11/2/10,general,Warren,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/149.pdf,
11/2/10,general,Washington,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/150.pdf,
11/2/10,general,Wayne,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/151.pdf,
11/2/10,general,Webster,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/152.pdf,
11/2/10,general,Wheeler,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/153.pdf,
11/2/10,general,White,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/154.pdf,
11/2/10,general,Whitfield,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/155.pdf,
11/2/10,general,Wilcox,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/156.pdf,
11/2/10,general,Wilkes,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/157.pdf,
11/2/10,general,Wilkinson,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/158.pdf,
11/2/10,general,Worth,,,,,http://sos.ga.gov/elections/election_results/SOVCReports/2010_1102/159.pdf,
11/4/14,general,,,,,,http://results.enr.clarityelections.com/GA/54042/149045/en/summary.html,
1/7/14,general,,,,,TRUE,http://results.enr.clarityelections.com/GA/50448/123882/en/summary.html,
2/4/14,general_runoff,,,,,TRUE,http://results.enr.clarityelections.com/GA/50711/124186/en/summary.html,
5/20/14,primary,,,,,,http://results.enr.clarityelections.com/GA/51345/132192/en/summary.html,
7/22/14,primary_runoff,,,,,,https://admin.enr.clarityelections.com/files/GA/52176/137603/en/summary.html?pv=true,
7/22/14,primary_runoff_recount,,,,,,http://results.enr.clarityelections.com/GA/52689/139487/en/summary.html,
1/6/15,general,,,,,TRUE,http://results.enr.clarityelections.com/GA/54471/150062/en/summary.html,
2/3/15,general_runoff,,,,,TRUE,http://results.enr.clarityelections.com/GA/54718/150368/en/summary.html,
12/3/13,general_runoff,,,,,TRUE,http://results.enr.clarityelections.com/GA/50282/123660/en/summary.html,
11/5/13,general,,,,,TRUE,http://results.enr.clarityelections.com/GA/49404/123054/en/summary.html,
3/5/13,general_runoff,,state_house,71,,TRUE,http://results.enr.clarityelections.com/GA/45706/115211/en/summary.html,
2/5/13,general_runoff,,,,,TRUE,http://results.enr.clarityelections.com/GA/45388/114831/en/summary.html,
1/8/13,general,,,,,TRUE,http://results.enr.clarityelections.com/GA/45104/114833/en/summary.html,
12/4/12,primary,,state_senate,30,R,TRUE,http://results.enr.clarityelections.com/GA/44832/113975/en/summary.html,
11/6/12,general,,,,,,http://results.enr.clarityelections.com/GA/42277/113204/en/summary.html,
8/21/12,primary_runoff,,,,,,http://results.enr.clarityelections.com/GA/41629/102692/en/summary.html,
7/31/12,primary,,,,,,http://results.enr.clarityelections.com/GA/40378/95366/en/summary.html,
3/6/12,primary,,president,,,,http://sos.ga.gov/cgi-bin/SOVCReports.asp?ED=3-6-12&ET=PP,
3/6/12,general_runoff,,state_house,107,,TRUE,http://sos.ga.gov/elections/election_results/2012_0306/00607.htm,
2/7/12,general,,state_house,,,TRUE,http://sos.ga.gov/elections/election_results/2012_0207/swall.htm,
1/3/12,general,,state_house,68,,TRUE,http://sos.ga.gov/elections/election_results/2012_0103/00568.htm,
