updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,total_votes,winner,write_in,year
2014-09-06 14:24:17.908000,wy-2000-08-22-primary,2000-08-22 00:00:00,2000-08-22 00:00:00,primary,certified,False,United States Representative,,Munker,,,,,Democratic,Orin 2-2,ocd-division/country:us/state:wy/county:crook/precinct:orin_2-2,12,,,,2000
2014-09-06 14:24:25.457000,wy-2000-08-22-primary,2000-08-22 00:00:00,2000-08-22 00:00:00,primary,certified,False,State State,30,Scott,,,,,Republican,Dubois: Headwaters Comm. Ctr.  7-1,ocd-division/country:us/state:wy/county:fremont/precinct:dubois~_headwaters_comm._ctr.__7-1,NA,,,,2000
2014-09-06 14:24:29.234000,wy-2000-08-22-primary,2000-08-22 00:00:00,2000-08-22 00:00:00,primary,certified,False,United States Representative,,Cubin,,,,,Republican,Daniel 4-2,ocd-division/country:us/state:wy/county:sheridan/precinct:daniel_4-2,106,,,,2000
2014-09-06 14:24:29.234000,wy-2000-08-22-primary,2000-08-22 00:00:00,2000-08-22 00:00:00,primary,certified,False,United States Representative,,Herdt,,,,,Republican,Daniel 4-2,ocd-division/country:us/state:wy/county:sheridan/precinct:daniel_4-2,10,,,,2000
2014-09-06 14:24:17.908000,wy-2000-08-22-primary,2000-08-22 00:00:00,2000-08-22 00:00:00,primary,certified,False,United States Representative,,Green,,,,,Democratic,Orin 2-2,ocd-division/country:us/state:wy/county:crook/precinct:orin_2-2,12,,,,2000
2014-09-06 14:24:17.908000,wy-2000-08-22-primary,2000-08-22 00:00:00,2000-08-22 00:00:00,primary,certified,False,United States Senator,,Logan,,,,,Democratic,Orin 2-2,ocd-division/country:us/state:wy/county:crook/precinct:orin_2-2,15,,,,2000
2014-09-06 14:24:25.223000,wy-2000-08-22-primary,2000-08-22 00:00:00,2000-08-22 00:00:00,primary,certified,False,United States Representative,,Herdt,,,,,Republican,Northwest Douglas 23-2,ocd-division/country:us/state:wy/county:crook/precinct:northwest_douglas_23-2,33,,,,2000
2014-09-06 14:24:25.223000,wy-2000-08-22-primary,2000-08-22 00:00:00,2000-08-22 00:00:00,primary,certified,False,United States Representative,,Wenino,,,,,Republican,Northwest Douglas 23-2,ocd-division/country:us/state:wy/county:crook/precinct:northwest_douglas_23-2,6,,,,2000
2014-09-06 14:24:25.223000,wy-2000-08-22-primary,2000-08-22 00:00:00,2000-08-22 00:00:00,primary,certified,False,State State,2,Anderson,,,,,Republican,Northwest Douglas 23-2,ocd-division/country:us/state:wy/county:crook/precinct:northwest_douglas_23-2,140,,,,2000
2014-09-06 14:24:25.223000,wy-2000-08-22-primary,2000-08-22 00:00:00,2000-08-22 00:00:00,primary,certified,False,United States Senator,,Thomas,,,,,Republican,Southwest Douglas 23-3,ocd-division/country:us/state:wy/county:crook/precinct:southwest_douglas_23-3,95,,,,2000
2014-09-06 14:24:25.223000,wy-2000-08-22-primary,2000-08-22 00:00:00,2000-08-22 00:00:00,primary,certified,False,United States Representative,,Cubin,,,,,Republican,Southwest Douglas 23-3,ocd-division/country:us/state:wy/county:crook/precinct:southwest_douglas_23-3,76,,,,2000
2014-09-06 14:24:25.223000,wy-2000-08-22-primary,2000-08-22 00:00:00,2000-08-22 00:00:00,primary,certified,False,United States Representative,,Herdt,,,,,Republican,Southwest Douglas 23-3,ocd-division/country:us/state:wy/county:crook/precinct:southwest_douglas_23-3,10,,,,2000
