updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,total_votes,winner,write_in,year
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Gore,,,,,D,National Guard Armory 20-1,ocd-division/country:us/state:wy/county:platte/precinct:national_guard_armory_20-1,122,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Bush,,,,,R,National Guard Armory 20-1,ocd-division/country:us/state:wy/county:platte/precinct:national_guard_armory_20-1,414,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Senator,,Logan,,,,,D,National Guard Armory 20-1,ocd-division/country:us/state:wy/county:platte/precinct:national_guard_armory_20-1,84,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Senator,,Dawson,,,,,L,National Guard Armory 20-1,ocd-division/country:us/state:wy/county:platte/precinct:national_guard_armory_20-1,18,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Senator,,Thomas,,,,,R,National Guard Armory 20-1,ocd-division/country:us/state:wy/county:platte/precinct:national_guard_armory_20-1,444,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Representative,,Green,,,,,D,National Guard Armory 20-1,ocd-division/country:us/state:wy/county:platte/precinct:national_guard_armory_20-1,118,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Representative,,Stock,,,,,L,National Guard Armory 20-1,ocd-division/country:us/state:wy/county:platte/precinct:national_guard_armory_20-1,12,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Representative,,Cubin,,,,,R,National Guard Armory 20-1,ocd-division/country:us/state:wy/county:platte/precinct:national_guard_armory_20-1,411,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Gore,,,,,D,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,16,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Phillips,,,,,I,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,4,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Browne,,,,,L,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,2,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Hagelin,,,,,N,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,0,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Buchanan,,,,,Ref,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,3,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Bush,,,,,R,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,56,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Senator,,Logan,,,,,D,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,15,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Senator,,Dawson,,,,,L,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,3,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Senator,,Thomas,,,,,R,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,58,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Representative,,Green,,,,,D,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,16,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Buchanan,,,,,Ref,National Guard Armory 20-1,ocd-division/country:us/state:wy/county:platte/precinct:national_guard_armory_20-1,8,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Representative,,Stock,,,,,L,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,2,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Representative,,Raymond,,,,,N,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,2,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Representative,,Cubin,,,,,R,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,59,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,State State,2,Beckstead,,,,,D,Cottonwood Hall 20-3,ocd-division/country:us/state:wy/county:platte/precinct:cottonwood_hall_20-3,NA,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Representative,,Raymond,,,,,N,National Guard Armory 20-1,ocd-division/country:us/state:wy/county:platte/precinct:national_guard_armory_20-1,3,,,,2000
2014-09-06 14:24:10.061000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,State State,2,Beckstead,,,,,D,National Guard Armory 20-1,ocd-division/country:us/state:wy/county:platte/precinct:national_guard_armory_20-1,NA,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Gore,,,,,D,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,92,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Browne,,,,,L,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,3,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Hagelin,,,,,N,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,0,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Bush,,,,,R,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,240,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Senator,,Logan,,,,,D,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,71,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Senator,,Dawson,,,,,L,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,26,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Senator,,Thomas,,,,,R,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,254,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Representative,,Green,,,,,D,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,105,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Representative,,Stock,,,,,L,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,11,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Representative,,Raymond,,,,,N,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,7,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Representative,,Cubin,,,,,R,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,228,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,State State,29,Kuball,,,,,L,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,NA,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,State State,29,Iekel,,,,,R,Dayton Town Hall 20-1,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-1,NA,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Gore,,,,,D,Dayton Town Hall 20-2,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-2,22,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Browne,,,,,L,Dayton Town Hall 20-2,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-2,2,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Hagelin,,,,,N,Dayton Town Hall 20-2,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-2,0,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President of the United States,,Bush,,,,,R,Dayton Town Hall 20-2,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-2,100,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Senator,,Logan,,,,,D,Dayton Town Hall 20-2,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-2,11,,,,2000
2014-09-06 14:24:10.669000,wy-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,United States Senator,,Dawson,,,,,L,Dayton Town Hall 20-2,ocd-division/country:us/state:wy/county:sheridan/precinct:dayton_town_hall_20-2,8,,,,2000
