updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,State Senate,Washoe District 3,"ANGLE, SHARRON",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1055,54,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,State Senate,Washoe District 3,"RAGGIO, BILL",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1055,40,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Heller, Dean",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1055,77,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Smack, James W.",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1055,17,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,State Senate,Washoe District 3,"ANGLE, SHARRON",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1056,66,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,State Senate,Washoe District 3,"RAGGIO, BILL",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1056,41,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Heller, Dean",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1056,87,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Smack, James W.",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1056,17,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,State Assembly,District 26,"ARCHIE, ROBB",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1057,15,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,State Assembly,District 26,TY COBB,,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1057,48,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,State Senate,Washoe District 3,"ANGLE, SHARRON",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1057,37,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,State Senate,Washoe District 3,"RAGGIO, BILL",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1057,27,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Heller, Dean",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1057,53,,,,,2008
2015-06-20 21:09:21.777000,nv-2008-08-12-primary,2008-08-12 00:00:00,2008-08-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Smack, James W.",,,,,Republican,Washoe,ocd-division/country:us/state:nv/precinct:reno-verdi_1057,9,,,,,2008
