updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,notes
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,21,Warde V. Nichols,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,46478,,,,,2008,
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,21,Phil Hettmansperger,,,,,DEM,,ocd-division/country:us/state:az/county:,44943,,,,,2008,
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,21,Phil Hettmansperger,,,,,DEM,Maricopa,ocd-division/country:us/state:az/county:maricopa,44943,,,,,2008,
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,20,John McComish,,,,,REP,,ocd-division/country:us/state:az/county:,39820,,,,,2008,
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,20,John McComish,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,39820,,,,,2008,
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,20,Jeff Dial,,,,,REP,,ocd-division/country:us/state:az/county:,36964,,,,,2008,
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,20,Jeff Dial,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,36964,,,,,2008,
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,20,Rae Waters,,,,,DEM,,ocd-division/country:us/state:az/county:,37639,,,,,2008,
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,20,Rae Waters,,,,,DEM,Maricopa,ocd-division/country:us/state:az/county:maricopa,37639,,,,,2008,
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,19,Rich Crandall,,,,,REP,,ocd-division/country:us/state:az/county:,44693,,,,,2008,
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,19,Rich Crandall,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,44693,,,,,2008,
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,19,Kirk Adams,,,,,REP,,ocd-division/country:us/state:az/county:,41247,,,,,2008,
2015-09-26 18:50:34.149000,az-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,19,Kirk Adams,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,41247,,,,,2008,
