updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,20,Kimberly Yee,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,25103,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,20,Doug 'Q' Quelland,,,,,IND,Maricopa,ocd-division/country:us/state:az/county:maricopa,5438,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,20,Patty Kennedy,,,,,DEM,Maricopa,ocd-division/country:us/state:az/county:maricopa,16613,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,19,Joseph 'Joe' Hobbs,,,,,REP,,ocd-division/country:us/state:az/county:,7747,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,19,Lupe Chavira Contreras,,,,,DEM,,ocd-division/country:us/state:az/county:,12811,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,19,Joseph 'Joe' Hobbs,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,7747,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,19,Lupe Chavira Contreras,,,,,DEM,Maricopa,ocd-division/country:us/state:az/county:maricopa,12811,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,18,Jeff Dial,,,,,REP,,ocd-division/country:us/state:az/county:,34522,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,18,Janie Hydrick,,,,,DEM,,ocd-division/country:us/state:az/county:,29723,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,18,Jeff Dial,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,34522,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,18,Janie Hydrick,,,,,DEM,Maricopa,ocd-division/country:us/state:az/county:maricopa,29723,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,17,Steve Yarbrough,,,,,REP,,ocd-division/country:us/state:az/county:,32598,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,17,Kristie O'Brien,,,,,DEM,,ocd-division/country:us/state:az/county:,21619,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,17,Steve Yarbrough,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,32598,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,17,Kristie O'Brien,,,,,DEM,Maricopa,ocd-division/country:us/state:az/county:maricopa,21619,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,16,David Christian Farnsworth,,,,,REP,,ocd-division/country:us/state:az/county:,31659,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,16,Scott Prior,,,,,DEM,,ocd-division/country:us/state:az/county:,16382,,,,,2014
2015-09-26 18:50:54.738000,az-2014-11-04-general,2014-11-04 00:00:00,2014-11-04 00:00:00,general,certified,False,State Senate,16,David Christian Farnsworth,,,,,REP,Pinal,ocd-division/country:us/state:az/county:pinal,11879,,,,,2014
