updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,total_votes,winner,write_in,year
2014-09-06 09:30:28.239000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Representative,,Cynthia M. Lummis,,,,,R,Albany County Fairgrounds 46-11,ocd-division/country:us/state:wy/county:albany/precinct:albany_county_fairgrounds_46-11,1049,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Representative,,Don  Wills,,,,,CTRY,N. Lusk - First Baptist Church 6-1,ocd-division/country:us/state:wy/county:niobrara/precinct:n._lusk_-_first_baptist_church_6-1,10,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State House,2,Hans  Hunt,,,,,R,Manville Town Hall 7-1,ocd-division/country:us/state:wy/county:niobrara/precinct:manville_town_hall_7-1,134,,,,2012
2014-09-06 09:30:46.498000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Representative,,Cynthia M. Lummis,,,,,R,University Park School 3-2,ocd-division/country:us/state:wy/county:natrona/precinct:university_park_school_3-2,477,,,,2012
2014-09-06 09:30:46.498000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Representative,,Daniel Clyde Cummings,,,,,CONST,University Park School 3-2,ocd-division/country:us/state:wy/county:natrona/precinct:university_park_school_3-2,36,,,,2012
2014-09-06 09:30:46.498000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Representative,,Don  Wills,,,,,CTRY,University Park School 3-2,ocd-division/country:us/state:wy/county:natrona/precinct:university_park_school_3-2,17,,,,2012
2014-09-06 09:30:46.498000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State Senate,28,Jim Anderson,,,,,R,University Park School 3-2,ocd-division/country:us/state:wy/county:natrona/precinct:university_park_school_3-2,133,,,,2012
2014-09-06 09:30:46.498000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Representative,,Cynthia M. Lummis,,,,,R,Pineview School 3-3,ocd-division/country:us/state:wy/county:natrona/precinct:pineview_school_3-3,557,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Senator,,Over Votes,,,,,,N. Lusk - First Baptist Church 6-1,ocd-division/country:us/state:wy/county:niobrara/precinct:n._lusk_-_first_baptist_church_6-1,1,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Senator,,Under Votes,,,,,,N. Lusk - First Baptist Church 6-1,ocd-division/country:us/state:wy/county:niobrara/precinct:n._lusk_-_first_baptist_church_6-1,10,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Representative,,Write-Ins,,,,,,N. Lusk - First Baptist Church 6-1,ocd-division/country:us/state:wy/county:niobrara/precinct:n._lusk_-_first_baptist_church_6-1,0,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Representative,,Over Votes,,,,,,N. Lusk - First Baptist Church 6-1,ocd-division/country:us/state:wy/county:niobrara/precinct:n._lusk_-_first_baptist_church_6-1,2,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Representative,,Under Votes,,,,,,N. Lusk - First Baptist Church 6-1,ocd-division/country:us/state:wy/county:niobrara/precinct:n._lusk_-_first_baptist_church_6-1,15,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State House,2,Write-Ins,,,,,,N. Lusk - First Baptist Church 6-1,ocd-division/country:us/state:wy/county:niobrara/precinct:n._lusk_-_first_baptist_church_6-1,6,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,State House,2,Over Votes,,,,,,N. Lusk - First Baptist Church 6-1,ocd-division/country:us/state:wy/county:niobrara/precinct:n._lusk_-_first_baptist_church_6-1,0,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States President,,Write-Ins,,,,,,Manville Town Hall 7-1,ocd-division/country:us/state:wy/county:niobrara/precinct:manville_town_hall_7-1,0,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States President,,Over Votes,,,,,,Manville Town Hall 7-1,ocd-division/country:us/state:wy/county:niobrara/precinct:manville_town_hall_7-1,0,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States President,,Under Votes,,,,,,Manville Town Hall 7-1,ocd-division/country:us/state:wy/county:niobrara/precinct:manville_town_hall_7-1,0,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Senator,,Write-Ins,,,,,,Manville Town Hall 7-1,ocd-division/country:us/state:wy/county:niobrara/precinct:manville_town_hall_7-1,0,,,,2012
2014-09-06 09:30:48.405000,wy-2012-11-06-general,2012-11-06 00:00:00,2012-11-06 00:00:00,general,certified,False,United States Senator,,Over Votes,,,,,,Manville Town Hall 7-1,ocd-division/country:us/state:wy/county:niobrara/precinct:manville_town_hall_7-1,0,,,,2012
