updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,notes
2015-09-26 18:50:18.388000,az-2000-02-22-primary,2000-02-22 00:00:00,2000-02-22 00:00:00,primary,certified,False,President,,James T. Zanon,,,,,REP,Gila,ocd-division/country:us/state:az/county:gila,2,,,,,2000,
2015-09-26 18:50:18.388000,az-2000-02-22-primary,2000-02-22 00:00:00,2000-02-22 00:00:00,primary,certified,False,President,,James T. Zanon,,,,,REP,Coconino,ocd-division/country:us/state:az/county:coconino,3,,,,,2000,
2015-09-26 18:50:18.388000,az-2000-02-22-primary,2000-02-22 00:00:00,2000-02-22 00:00:00,primary,certified,False,President,,James T. Zanon,,,,,REP,Cochise,ocd-division/country:us/state:az/county:cochise,1,,,,,2000,
2015-09-26 18:50:18.388000,az-2000-02-22-primary,2000-02-22 00:00:00,2000-02-22 00:00:00,primary,certified,False,President,,James T. Zanon,,,,,REP,Apache,ocd-division/country:us/state:az/county:apache,4,,,,,2000,
2015-09-26 18:50:18.388000,az-2000-02-22-primary,2000-02-22 00:00:00,2000-02-22 00:00:00,primary,certified,False,President,,Chuck See,,,,,REP,,ocd-division/country:us/state:az/county:,28,,,,,2000,
2015-09-26 18:50:18.388000,az-2000-02-22-primary,2000-02-22 00:00:00,2000-02-22 00:00:00,primary,certified,False,President,,Chuck See,,,,,REP,Yuma,ocd-division/country:us/state:az/county:yuma,0,,,,,2000,
2015-09-26 18:50:18.388000,az-2000-02-22-primary,2000-02-22 00:00:00,2000-02-22 00:00:00,primary,certified,False,President,,Chuck See,,,,,REP,Yavapai,ocd-division/country:us/state:az/county:yavapai,0,,,,,2000,
2015-09-26 18:50:18.388000,az-2000-02-22-primary,2000-02-22 00:00:00,2000-02-22 00:00:00,primary,certified,False,President,,Chuck See,,,,,REP,Santa Cruz,ocd-division/country:us/state:az/county:santa_cruz,0,,,,,2000,
2015-09-26 18:50:18.388000,az-2000-02-22-primary,2000-02-22 00:00:00,2000-02-22 00:00:00,primary,certified,False,President,,Chuck See,,,,,REP,Pinal,ocd-division/country:us/state:az/county:pinal,0,,,,,2000,
2015-09-26 18:50:18.388000,az-2000-02-22-primary,2000-02-22 00:00:00,2000-02-22 00:00:00,primary,certified,False,President,,Chuck See,,,,,REP,Pima,ocd-division/country:us/state:az/county:pima,3,,,,,2000,
