updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-06-20 22:32:59.894000,nv-2006-08-15-primary,2006-08-15 00:00:00,2006-08-15 00:00:00,primary,certified,False,State Assembly,District 40,JOHN WAGNER,,,,,Republican,Carson City,ocd-division/country:us/state:nv/precinct:precinct_101,56,,,,,2006
2015-06-20 22:32:59.894000,nv-2006-08-15-primary,2006-08-15 00:00:00,2006-08-15 00:00:00,primary,certified,False,State Assembly,District 40,SHEILA M WARD,,,,,Republican,Carson City,ocd-division/country:us/state:nv/precinct:precinct_101,78,,,,,2006
2015-06-20 22:32:59.894000,nv-2006-08-15-primary,2006-08-15 00:00:00,2006-08-15 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,Dawn Gibbons,,,,,Republican,Carson City,ocd-division/country:us/state:nv/precinct:precinct_101,20,,,,,2006
2015-06-20 22:32:59.894000,nv-2006-08-15-primary,2006-08-15 00:00:00,2006-08-15 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,Glenn Thomas,,,,,Republican,Carson City,ocd-division/country:us/state:nv/precinct:precinct_101,3,,,,,2006
2015-06-20 22:32:59.894000,nv-2006-08-15-primary,2006-08-15 00:00:00,2006-08-15 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Heller, Dean",,,,,Republican,Carson City,ocd-division/country:us/state:nv/precinct:precinct_101,80,,,,,2006
2015-06-20 22:32:59.894000,nv-2006-08-15-primary,2006-08-15 00:00:00,2006-08-15 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,Richard Gilster,,,,,Republican,Carson City,ocd-division/country:us/state:nv/precinct:precinct_101,2,,,,,2006
2015-06-20 22:32:59.894000,nv-2006-08-15-primary,2006-08-15 00:00:00,2006-08-15 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,SHARRON E. ANGLE,,,,,Republican,Carson City,ocd-division/country:us/state:nv/precinct:precinct_101,40,,,,,2006
2015-06-20 22:32:59.894000,nv-2006-08-15-primary,2006-08-15 00:00:00,2006-08-15 00:00:00,primary,certified,False,State Assembly,District 40,JOHN WAGNER,,,,,Republican,Carson City,ocd-division/country:us/state:nv/precinct:precinct_103,149,,,,,2006
2015-06-20 22:32:59.894000,nv-2006-08-15-primary,2006-08-15 00:00:00,2006-08-15 00:00:00,primary,certified,False,State Assembly,District 40,SHEILA M WARD,,,,,Republican,Carson City,ocd-division/country:us/state:nv/precinct:precinct_103,162,,,,,2006
2015-06-20 22:32:59.894000,nv-2006-08-15-primary,2006-08-15 00:00:00,2006-08-15 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,Dawn Gibbons,,,,,Republican,Carson City,ocd-division/country:us/state:nv/precinct:precinct_103,51,,,,,2006
