updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Baker,ocd-division/country:us/state:or/county:baker,1089,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Benton,ocd-division/country:us/state:or/county:benton,5530,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Clackamas,ocd-division/country:us/state:or/county:clackamas,28149,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Clatsop,ocd-division/country:us/state:or/county:clatsop,3266,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Columbia,ocd-division/country:us/state:or/county:columbia,4789,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Coos,ocd-division/country:us/state:or/county:coos,5732,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Crook,ocd-division/country:us/state:or/county:crook,1389,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Curry,ocd-division/country:us/state:or/county:curry,1657,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Deschutes,ocd-division/country:us/state:or/county:deschutes,8479,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Douglas,ocd-division/country:us/state:or/county:douglas,7730,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Gilliam,ocd-division/country:us/state:or/county:gilliam,148,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Grant,ocd-division/country:us/state:or/county:grant,300,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Harney,ocd-division/country:us/state:or/county:harney,365,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Hood River,ocd-division/country:us/state:or/county:hood_river,1469,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Jackson,ocd-division/country:us/state:or/county:jackson,12080,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Jefferson,ocd-division/country:us/state:or/county:jefferson,1085,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Josephine,ocd-division/country:us/state:or/county:josephine,5199,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Klamath,ocd-division/country:us/state:or/county:klamath,3512,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Lake,ocd-division/country:us/state:or/county:lake,364,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Lane,ocd-division/country:us/state:or/county:lane,27181,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Lincoln,ocd-division/country:us/state:or/county:lincoln,4479,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Linn,ocd-division/country:us/state:or/county:linn,7514,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Malheur,ocd-division/country:us/state:or/county:malheur,971,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Marion,ocd-division/country:us/state:or/county:marion,18171,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Morrow,ocd-division/country:us/state:or/county:morrow,577,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Multnomah,ocd-division/country:us/state:or/county:multnomah,56945,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Polk,ocd-division/country:us/state:or/county:polk,4867,,,,,2008
2015-07-28 10:39:43.664000,or-2008-05-20-primary,2008-05-20 00:00:00,2008-05-20 00:00:00,primary,certified,False,President,,Hillary Clinton,,,,,D,Sherman,ocd-division/country:us/state:or/county:sherman,156,,,,,2008
