updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Dominic Hammon,,,,,D,Clatsop,ocd-division/country:us/state:or/county:clatsop,53,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Dominic Hammon,,,,,D,Columbia,ocd-division/country:us/state:or/county:columbia,87,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Dominic Hammon,,,,,D,Multnomah,ocd-division/country:us/state:or/county:multnomah,86,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Dominic Hammon,,,,,D,Washington,ocd-division/country:us/state:or/county:washington,560,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Dominic Hammon,,,,,D,Yamhill,ocd-division/country:us/state:or/county:yamhill,137,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Suzanne Bonamici,,,,,D,Clatsop,ocd-division/country:us/state:or/county:clatsop,2634,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Suzanne Bonamici,,,,,D,Columbia,ocd-division/country:us/state:or/county:columbia,2909,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Suzanne Bonamici,,,,,D,Multnomah,ocd-division/country:us/state:or/county:multnomah,9566,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Suzanne Bonamici,,,,,D,Washington,ocd-division/country:us/state:or/county:washington,29382,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Suzanne Bonamici,,,,,D,Yamhill,ocd-division/country:us/state:or/county:yamhill,5230,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Brad Witt,,,,,D,Clatsop,ocd-division/country:us/state:or/county:clatsop,693,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Brad Witt,,,,,D,Columbia,ocd-division/country:us/state:or/county:columbia,1629,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Brad Witt,,,,,D,Multnomah,ocd-division/country:us/state:or/county:multnomah,524,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Brad Witt,,,,,D,Washington,ocd-division/country:us/state:or/county:washington,2551,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Brad Witt,,,,,D,Yamhill,ocd-division/country:us/state:or/county:yamhill,606,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Saba Ahmed,,,,,D,Clatsop,ocd-division/country:us/state:or/county:clatsop,11,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Saba Ahmed,,,,,D,Columbia,ocd-division/country:us/state:or/county:columbia,9,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Saba Ahmed,,,,,D,Multnomah,ocd-division/country:us/state:or/county:multnomah,28,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Saba Ahmed,,,,,D,Washington,ocd-division/country:us/state:or/county:washington,178,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Saba Ahmed,,,,,D,Yamhill,ocd-division/country:us/state:or/county:yamhill,24,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Brad Avakian,,,,,D,Clatsop,ocd-division/country:us/state:or/county:clatsop,681,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Brad Avakian,,,,,D,Columbia,ocd-division/country:us/state:or/county:columbia,681,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Brad Avakian,,,,,D,Multnomah,ocd-division/country:us/state:or/county:multnomah,3084,,,,,2011
2015-07-28 10:33:47.459000,or-2011-11-08-special-primary,2011-11-08 00:00:00,2011-11-08 00:00:00,primary,certified,True,U.S. House,1,Brad Avakian,,,,,D,Washington,ocd-division/country:us/state:or/county:washington,11210,,,,,2011
