updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,notes
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Bob Stump,,,,,REP,,ocd-division/country:us/state:az/county:,349966,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,"Robert ""Bob"" Burns",,,,,REP,,ocd-division/country:us/state:az/county:,319151,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Susan Bitter Smith,,,,,REP,,ocd-division/country:us/state:az/county:,330147,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Christopher Gehl,,,,,LBT,,ocd-division/country:us/state:az/county:,545,,,,TRUE,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Daniel Pout,,,,,GRN,,ocd-division/country:us/state:az/county:,81,,,,TRUE,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Thomas Meadows,,,,,GRN,,ocd-division/country:us/state:az/county:,77,,,,TRUE,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Paul Newman,,,,,DEM,,ocd-division/country:us/state:az/county:,209094,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Sandra Kennedy,,,,,DEM,,ocd-division/country:us/state:az/county:,232403,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Marcia Busching,,,,,DEM,,ocd-division/country:us/state:az/county:,193947,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Bob Stump,,,,,REP,Yuma,ocd-division/country:us/state:az/county:yuma,5649,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,"Robert ""Bob"" Burns",,,,,REP,Yuma,ocd-division/country:us/state:az/county:yuma,4836,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Susan Bitter Smith,,,,,REP,Yuma,ocd-division/country:us/state:az/county:yuma,4594,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Christopher Gehl,,,,,LBT,Yuma,ocd-division/country:us/state:az/county:yuma,7,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Daniel Pout,,,,,GRN,Yuma,ocd-division/country:us/state:az/county:yuma,2,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Thomas Meadows,,,,,GRN,Yuma,ocd-division/country:us/state:az/county:yuma,2,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Paul Newman,,,,,DEM,Yuma,ocd-division/country:us/state:az/county:yuma,3777,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Sandra Kennedy,,,,,DEM,Yuma,ocd-division/country:us/state:az/county:yuma,4704,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Marcia Busching,,,,,DEM,Yuma,ocd-division/country:us/state:az/county:yuma,3374,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Bob Stump,,,,,REP,Yavapai,ocd-division/country:us/state:az/county:yavapai,23984,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,"Robert ""Bob"" Burns",,,,,REP,Yavapai,ocd-division/country:us/state:az/county:yavapai,19184,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Susan Bitter Smith,,,,,REP,Yavapai,ocd-division/country:us/state:az/county:yavapai,19279,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Christopher Gehl,,,,,LBT,Yavapai,ocd-division/country:us/state:az/county:yavapai,29,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Daniel Pout,,,,,GRN,Yavapai,ocd-division/country:us/state:az/county:yavapai,4,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Thomas Meadows,,,,,GRN,Yavapai,ocd-division/country:us/state:az/county:yavapai,4,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Paul Newman,,,,,DEM,Yavapai,ocd-division/country:us/state:az/county:yavapai,6967,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Sandra Kennedy,,,,,DEM,Yavapai,ocd-division/country:us/state:az/county:yavapai,7428,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Marcia Busching,,,,,DEM,Yavapai,ocd-division/country:us/state:az/county:yavapai,8748,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Bob Stump,,,,,REP,Santa Cruz,ocd-division/country:us/state:az/county:santa_cruz,900,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,"Robert ""Bob"" Burns",,,,,REP,Santa Cruz,ocd-division/country:us/state:az/county:santa_cruz,939,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Susan Bitter Smith,,,,,REP,Santa Cruz,ocd-division/country:us/state:az/county:santa_cruz,894,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Christopher Gehl,,,,,LBT,Santa Cruz,ocd-division/country:us/state:az/county:santa_cruz,0,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Daniel Pout,,,,,GRN,Santa Cruz,ocd-division/country:us/state:az/county:santa_cruz,0,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Thomas Meadows,,,,,GRN,Santa Cruz,ocd-division/country:us/state:az/county:santa_cruz,0,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Paul Newman,,,,,DEM,Santa Cruz,ocd-division/country:us/state:az/county:santa_cruz,2376,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Sandra Kennedy,,,,,DEM,Santa Cruz,ocd-division/country:us/state:az/county:santa_cruz,2294,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Marcia Busching,,,,,DEM,Santa Cruz,ocd-division/country:us/state:az/county:santa_cruz,1788,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Bob Stump,,,,,REP,Pinal,ocd-division/country:us/state:az/county:pinal,14188,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,"Robert ""Bob"" Burns",,,,,REP,Pinal,ocd-division/country:us/state:az/county:pinal,13912,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Susan Bitter Smith,,,,,REP,Pinal,ocd-division/country:us/state:az/county:pinal,14488,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Christopher Gehl,,,,,LBT,Pinal,ocd-division/country:us/state:az/county:pinal,33,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Daniel Pout,,,,,GRN,Pinal,ocd-division/country:us/state:az/county:pinal,2,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Thomas Meadows,,,,,GRN,Pinal,ocd-division/country:us/state:az/county:pinal,3,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Paul Newman,,,,,DEM,Pinal,ocd-division/country:us/state:az/county:pinal,9572,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Sandra Kennedy,,,,,DEM,Pinal,ocd-division/country:us/state:az/county:pinal,10702,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Marcia Busching,,,,,DEM,Pinal,ocd-division/country:us/state:az/county:pinal,8753,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,Bob Stump,,,,,REP,Pima,ocd-division/country:us/state:az/county:pima,49457,,,,,2012,
2015-09-26 18:50:47.565000,az-2012-08-28-primary,2012-08-28 00:00:00,2012-08-28 00:00:00,primary,certified,False,Corporation Commissioner,,"Robert ""Bob"" Burns",,,,,REP,Pima,ocd-division/country:us/state:az/county:pima,48464,,,,,2012,
