updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Misc.,,,,,,Yamhill,ocd-division/country:us/state:or/county:yamhill,57,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Misc.,,,,,,Washington,ocd-division/country:us/state:or/county:washington,307,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Misc.,,,,,,Multnomah,ocd-division/country:us/state:or/county:multnomah,81,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Misc.,,,,,,Columbia,ocd-division/country:us/state:or/county:columbia,57,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Misc.,,,,,,Clatsop,ocd-division/country:us/state:or/county:clatsop,45,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Steve Reynolds,,,,,PRO,Yamhill,ocd-division/country:us/state:or/county:yamhill,1060,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Steve Reynolds,,,,,PRO,Washington,ocd-division/country:us/state:or/county:washington,3942,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Steve Reynolds,,,,,PRO,Multnomah,ocd-division/country:us/state:or/county:multnomah,634,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Steve Reynolds,,,,,PRO,Columbia,ocd-division/country:us/state:or/county:columbia,704,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Steve Reynolds,,,,,PRO,Clatsop,ocd-division/country:us/state:or/county:clatsop,458,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Suzanne Bonamici,,,,,D,Yamhill,ocd-division/country:us/state:or/county:yamhill,10725,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Suzanne Bonamici,,,,,D,Washington,ocd-division/country:us/state:or/county:washington,68890,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Suzanne Bonamici,,,,,D,Multnomah,ocd-division/country:us/state:or/county:multnomah,20735,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Suzanne Bonamici,,,,,D,Columbia,ocd-division/country:us/state:or/county:columbia,6949,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Suzanne Bonamici,,,,,D,Clatsop,ocd-division/country:us/state:or/county:clatsop,6105,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Rob Cornilles,,,,,R,Yamhill,ocd-division/country:us/state:or/county:yamhill,12579,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Rob Cornilles,,,,,R,Washington,ocd-division/country:us/state:or/county:washington,55137,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Rob Cornilles,,,,,R,Multnomah,ocd-division/country:us/state:or/county:multnomah,5491,,,,,2012
2015-07-28 10:32:25.284000,or-2012-01-31-special-general,2012-01-31 00:00:00,2012-01-31 00:00:00,general,certified,True,U.S. House,1,Rob Cornilles,,,,,R,Columbia,ocd-division/country:us/state:or/county:columbia,5834,,,,,2012
