updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,notes
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Richard Hopkins,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,21,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Mike Gleason,,,,,REP,,ocd-division/country:us/state:az/county:,6777,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Mike Gleason,,,,,REP,Pinal,ocd-division/country:us/state:az/county:pinal,56,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Mike Gleason,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,6721,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Michael Denea,,,,,REP,,ocd-division/country:us/state:az/county:,4491,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Michael Denea,,,,,REP,Pinal,ocd-division/country:us/state:az/county:pinal,23,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Michael Denea,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,4468,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Robert Blendu,,,,,REP,,ocd-division/country:us/state:az/county:,5130,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Robert Blendu,,,,,REP,Pinal,ocd-division/country:us/state:az/county:pinal,54,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Robert Blendu,,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,5076,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,"William ""Bill"" Arnold",,,,,REP,,ocd-division/country:us/state:az/county:,4278,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,"William ""Bill"" Arnold",,,,,REP,Pinal,ocd-division/country:us/state:az/county:pinal,46,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,"William ""Bill"" Arnold",,,,,REP,Maricopa,ocd-division/country:us/state:az/county:maricopa,4232,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Bunny Goldfarb,,,,,DEM,,ocd-division/country:us/state:az/county:,3802,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Bunny Goldfarb,,,,,DEM,Pinal,ocd-division/country:us/state:az/county:pinal,185,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,15,Bunny Goldfarb,,,,,DEM,Maricopa,ocd-division/country:us/state:az/county:maricopa,3617,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,14,"Mary ""Katie"" Bolger",,,,,GRN,,ocd-division/country:us/state:az/county:,80,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,14,"Mary ""Katie"" Bolger",,,,,GRN,Pima,ocd-division/country:us/state:az/county:pima,80,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,14,Edward M. Poelstra,,,,,REP,,ocd-division/country:us/state:az/county:,3423,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,14,Edward M. Poelstra,,,,,REP,Pima,ocd-division/country:us/state:az/county:pima,3423,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,14,Marion L. Pickens,,,,,DEM,,ocd-division/country:us/state:az/county:,5013,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,14,Marion L. Pickens,,,,,DEM,Pima,ocd-division/country:us/state:az/county:pima,5013,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,14,Demitri Downing,,,,,DEM,,ocd-division/country:us/state:az/county:,3655,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,14,Demitri Downing,,,,,DEM,Pima,ocd-division/country:us/state:az/county:pima,3655,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,13,Carol Somers,,,,,REP,,ocd-division/country:us/state:az/county:,5897,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,13,Carol Somers,,,,,REP,Pima,ocd-division/country:us/state:az/county:pima,5897,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,13,Jonathan Paton,,,,,REP,,ocd-division/country:us/state:az/county:,5778,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,13,Jonathan Paton,,,,,REP,Pima,ocd-division/country:us/state:az/county:pima,5778,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,13,Howard Shore,,,,,DEM,,ocd-division/country:us/state:az/county:,2992,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,13,Howard Shore,,,,,DEM,Pima,ocd-division/country:us/state:az/county:pima,2992,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,13,Gabrielle Giffords,,,,,DEM,,ocd-division/country:us/state:az/county:,4923,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,13,Gabrielle Giffords,,,,,DEM,Pima,ocd-division/country:us/state:az/county:pima,4923,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,13,Ted Downing,,,,,DEM,,ocd-division/country:us/state:az/county:,4478,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,13,Ted Downing,,,,,DEM,Pima,ocd-division/country:us/state:az/county:pima,4478,,,,,2000,
2015-09-26 18:50:16.685000,az-2000-09-12-primary,2000-09-12 00:00:00,2000-09-12 00:00:00,primary,certified,False,State House,13,Colette Barajas,,,,,DEM,,ocd-division/country:us/state:az/county:,1634,,,,,2000,Withdrew
