county	fips	ocd_id
Fairfield	1	ocd-division/country:us/state:ct/county:fairfield
Hartford	3	ocd-division/country:us/state:ct/county:hartford
Litchfield	5	ocd-division/country:us/state:ct/county:litchfield
Middlesex	7	ocd-division/country:us/state:ct/county:middlesex
New Haven	9	ocd-division/country:us/state:ct/county:new_haven
New London	11	ocd-division/country:us/state:ct/county:new_london
Tolland	13	ocd-division/country:us/state:ct/county:tolland
Windham	15	ocd-division/country:us/state:ct/county:windham
